mp-12631,3.0,1.9424196481704712
mp-1187146,11.0,1.814779281616211
mp-1187247,2.0,1.8971445560455322
mp-1193907,9.0,1.8692653179168701
mp-3626,1.0,1.9139504432678223
mp-971975,12.0,1.7460871934890747
mp-1187190,6.0,1.84325110912323
mp-1208626,5.0,1.8408634662628174
mp-22390,4.0,1.895705223083496
mp-979294,7.0,1.8132264614105225
mp-1187202,10.0,1.9468278884887695
mp-3378,8.0,1.966188907623291
