mp-1193907,9.0,2.1909546852111816
mp-1187247,2.0,1.9932903051376343
mp-12631,3.0,2.100801944732666
mp-3626,1.0,2.17916202545166
mp-3378,8.0,2.1899003982543945
mp-22390,4.0,2.202446460723877
mp-1187146,11.0,2.1384150981903076
mp-979294,7.0,2.144993782043457
mp-1187190,6.0,2.189354419708252
mp-1208626,5.0,2.151236057281494
mp-971975,12.0,2.1035377979278564
mp-1187202,10.0,2.1686577796936035
